Season,RoundNumber,RaceName,Team,Driver,QualifyingPos,RaceFinishPos,RacePoints,TeamStd
2018,15,Singapore Grand Prix,Sauber,ERI,14.0,11.0,0.0,Sauber/Alfa Romeo
2018,15,Singapore Grand Prix,Toro Rosso,GAS,15.0,13.0,0.0,RB/AlphaTauri/Toro Rosso
2018,15,Singapore Grand Prix,Haas F1 Team,MAG,16.0,18.0,0.0,Haas
2018,15,Singapore Grand Prix,Toro Rosso,HAR,17.0,17.0,0.0,RB/AlphaTauri/Toro Rosso
2018,15,Singapore Grand Prix,McLaren,VAN,18.0,12.0,0.0,McLaren
2018,15,Singapore Grand Prix,Williams,SIR,19.0,19.0,0.0,Williams
2018,15,Singapore Grand Prix,Williams,STR,20.0,14.0,0.0,Williams
2018,16,Russian Grand Prix,Mercedes,BOT,1.0,2.0,18.0,Mercedes
2018,16,Russian Grand Prix,Mercedes,HAM,2.0,1.0,25.0,Mercedes
2018,16,Russian Grand Prix,Ferrari,VET,3.0,3.0,15.0,Ferrari
2018,16,Russian Grand Prix,Ferrari,RAI,4.0,4.0,12.0,Ferrari
2018,16,Russian Grand Prix,Haas F1 Team,MAG,5.0,8.0,4.0,Haas
2018,16,Russian Grand Prix,Racing Point,OCO,6.0,9.0,2.0,Aston Martin/Racing Point/Force India
2018,16,Russian Grand Prix,Sauber,LEC,7.0,7.0,6.0,Sauber/Alfa Romeo
2018,16,Russian Grand Prix,Racing Point,PER,8.0,10.0,1.0,Aston Martin/Racing Point/Force India
2018,16,Russian Grand Prix,Haas F1 Team,GRO,9.0,11.0,0.0,Haas
2018,16,Russian Grand Prix,Sauber,ERI,10.0,13.0,0.0,Sauber/Alfa Romeo
2018,16,Russian Grand Prix,Red Bull Racing,VER,11.0,5.0,10.0,Red Bull Racing
2018,16,Russian Grand Prix,Red Bull Racing,RIC,12.0,6.0,8.0,Red Bull Racing
2018,16,Russian Grand Prix,Toro Rosso,GAS,13.0,19.0,0.0,RB/AlphaTauri/Toro Rosso
2018,16,Russian Grand Prix,Renault,SAI,14.0,17.0,0.0,Alpine/Renault
2018,16,Russian Grand Prix,Renault,HUL,15.0,12.0,0.0,Alpine/Renault
2018,16,Russian Grand Prix,Toro Rosso,HAR,16.0,20.0,0.0,RB/AlphaTauri/Toro Rosso
2018,16,Russian Grand Prix,McLaren,ALO,17.0,14.0,0.0,McLaren
2018,16,Russian Grand Prix,Williams,SIR,18.0,18.0,0.0,Williams
2018,16,Russian Grand Prix,McLaren,VAN,19.0,16.0,0.0,McLaren
2018,16,Russian Grand Prix,Williams,STR,20.0,15.0,0.0,Williams
2018,17,Japanese Grand Prix,Mercedes,HAM,1.0,1.0,25.0,Mercedes
2018,17,Japanese Grand Prix,Mercedes,BOT,2.0,2.0,18.0,Mercedes
2018,17,Japanese Grand Prix,Red Bull Racing,VER,3.0,3.0,15.0,Red Bull Racing
2018,17,Japanese Grand Prix,Ferrari,RAI,4.0,5.0,10.0,Ferrari
2018,17,Japanese Grand Prix,Haas F1 Team,GRO,5.0,8.0,4.0,Haas
2018,17,Japanese Grand Prix,Toro Rosso,HAR,6.0,13.0,0.0,RB/AlphaTauri/Toro Rosso
2018,17,Japanese Grand Prix,Toro Rosso,GAS,7.0,11.0,0.0,RB/AlphaTauri/Toro Rosso
2018,17,Japanese Grand Prix,Racing Point,OCO,8.0,9.0,2.0,Aston Martin/Racing Point/Force India
2018,17,Japanese Grand Prix,Ferrari,VET,9.0,6.0,8.0,Ferrari
2018,17,Japanese Grand Prix,Racing Point,PER,10.0,7.0,6.0,Aston Martin/Racing Point/Force India
2018,17,Japanese Grand Prix,Sauber,LEC,11.0,18.0,0.0,Sauber/Alfa Romeo
2018,17,Japanese Grand Prix,Haas F1 Team,MAG,12.0,20.0,0.0,Haas
2018,17,Japanese Grand Prix,Renault,SAI,13.0,10.0,1.0,Alpine/Renault
2018,17,Japanese Grand Prix,Williams,STR,14.0,17.0,0.0,Williams
2018,17,Japanese Grand Prix,Red Bull Racing,RIC,15.0,4.0,12.0,Red Bull Racing
2018,17,Japanese Grand Prix,Renault,HUL,16.0,19.0,0.0,Alpine/Renault
2018,17,Japanese Grand Prix,Williams,SIR,17.0,16.0,0.0,Williams
2018,17,Japanese Grand Prix,McLaren,ALO,18.0,14.0,0.0,McLaren
2018,17,Japanese Grand Prix,McLaren,VAN,19.0,15.0,0.0,McLaren
2018,17,Japanese Grand Prix,Sauber,ERI,20.0,12.0,0.0,Sauber/Alfa Romeo
2018,18,United States Grand Prix,Mercedes,HAM,1.0,3.0,15.0,Mercedes
2018,18,United States Grand Prix,Ferrari,VET,2.0,4.0,12.0,Ferrari
2018,18,United States Grand Prix,Ferrari,RAI,3.0,1.0,25.0,Ferrari
2018,18,United States Grand Prix,Mercedes,BOT,4.0,5.0,10.0,Mercedes
2018,18,United States Grand Prix,Red Bull Racing,RIC,5.0,16.0,0.0,Red Bull Racing
2018,18,United States Grand Prix,Racing Point,OCO,6.0,19.0,0.0,Aston Martin/Racing Point/Force India
2018,18,United States Grand Prix,Renault,HUL,7.0,6.0,8.0,Alpine/Renault
2018,18,United States Grand Prix,Haas F1 Team,GRO,8.0,17.0,0.0,Haas
2018,18,United States Grand Prix,Sauber,LEC,9.0,15.0,0.0,Sauber/Alfa Romeo
2018,18,United States Grand Prix,Racing Point,PER,10.0,8.0,4.0,Aston Martin/Racing Point/Force India
2018,18,United States Grand Prix,Renault,SAI,11.0,7.0,6.0,Alpine/Renault
2018,18,United States Grand Prix,Haas F1 Team,MAG,12.0,20.0,0.0,Haas
2018,18,United States Grand Prix,Toro Rosso,GAS,13.0,12.0,0.0,RB/AlphaTauri/Toro Rosso
2018,18,United States Grand Prix,Toro Rosso,HAR,14.0,9.0,2.0,RB/AlphaTauri/Toro Rosso
2018,18,United States Grand Prix,Red Bull Racing,VER,15.0,2.0,18.0,Red Bull Racing
2018,18,United States Grand Prix,McLaren,ALO,16.0,18.0,0.0,McLaren
2018,18,United States Grand Prix,Williams,SIR,17.0,13.0,0.0,Williams
2018,18,United States Grand Prix,Williams,STR,18.0,14.0,0.0,Williams
2018,18,United States Grand Prix,Sauber,ERI,19.0,10.0,1.0,Sauber/Alfa Romeo
2018,18,United States Grand Prix,McLaren,VAN,20.0,11.0,0.0,McLaren
2018,19,Mexican Grand Prix,Red Bull Racing,RIC,1.0,17.0,0.0,Red Bull Racing
2018,19,Mexican Grand Prix,Red Bull Racing,VER,2.0,1.0,25.0,Red Bull Racing
2018,19,Mexican Grand Prix,Mercedes,HAM,3.0,4.0,12.0,Mercedes
2018,19,Mexican Grand Prix,Ferrari,VET,4.0,2.0,18.0,Ferrari
2018,19,Mexican Grand Prix,Mercedes,BOT,5.0,5.0,10.0,Mercedes
2018,19,Mexican Grand Prix,Ferrari,RAI,6.0,3.0,15.0,Ferrari
2018,19,Mexican Grand Prix,Renault,HUL,7.0,6.0,8.0,Alpine/Renault
2018,19,Mexican Grand Prix,Renault,SAI,8.0,19.0,0.0,Alpine/Renault
2018,19,Mexican Grand Prix,Sauber,LEC,9.0,7.0,6.0,Sauber/Alfa Romeo
2018,19,Mexican Grand Prix,Sauber,ERI,10.0,9.0,2.0,Sauber/Alfa Romeo
2018,19,Mexican Grand Prix,Racing Point,OCO,11.0,11.0,0.0,Aston Martin/Racing Point/Force India
2018,19,Mexican Grand Prix,McLaren,ALO,12.0,20.0,0.0,McLaren
2018,19,Mexican Grand Prix,Racing Point,PER,13.0,18.0,0.0,Aston Martin/Racing Point/Force India
2018,19,Mexican Grand Prix,Toro Rosso,HAR,14.0,14.0,0.0,RB/AlphaTauri/Toro Rosso
2018,19,Mexican Grand Prix,Toro Rosso,GAS,15.0,10.0,1.0,RB/AlphaTauri/Toro Rosso
2018,19,Mexican Grand Prix,Haas F1 Team,GRO,16.0,16.0,0.0,Haas
2018,19,Mexican Grand Prix,McLaren,VAN,17.0,8.0,4.0,McLaren
2018,19,Mexican Grand Prix,Haas F1 Team,MAG,18.0,15.0,0.0,Haas
2018,19,Mexican Grand Prix,Williams,STR,19.0,12.0,0.0,Williams
2018,19,Mexican Grand Prix,Williams,SIR,20.0,13.0,0.0,Williams
2018,20,Brazilian Grand Prix,Mercedes,HAM,1.0,1.0,25.0,Mercedes
2018,20,Brazilian Grand Prix,Ferrari,VET,2.0,6.0,8.0,Ferrari
2018,20,Brazilian Grand Prix,Mercedes,BOT,3.0,5.0,10.0,Mercedes
2018,20,Brazilian Grand Prix,Ferrari,RAI,4.0,3.0,15.0,Ferrari
2018,20,Brazilian Grand Prix,Red Bull Racing,VER,5.0,2.0,18.0,Red Bull Racing
2018,20,Brazilian Grand Prix,Red Bull Racing,RIC,6.0,4.0,12.0,Red Bull Racing
2018,20,Brazilian Grand Prix,Sauber,ERI,7.0,20.0,0.0,Sauber/Alfa Romeo
2018,20,Brazilian Grand Prix,Sauber,LEC,8.0,7.0,6.0,Sauber/Alfa Romeo
2018,20,Brazilian Grand Prix,Haas F1 Team,GRO,9.0,8.0,4.0,Haas
2018,20,Brazilian Grand Prix,Toro Rosso,GAS,10.0,13.0,0.0,RB/AlphaTauri/Toro Rosso
2018,20,Brazilian Grand Prix,Haas F1 Team,MAG,11.0,9.0,2.0,Haas
2018,20,Brazilian Grand Prix,Racing Point,PER,12.0,10.0,1.0,Aston Martin/Racing Point/Force India
2018,20,Brazilian Grand Prix,Racing Point,OCO,13.0,15.0,0.0,Aston Martin/Racing Point/Force India
2018,20,Brazilian Grand Prix,Renault,HUL,14.0,19.0,0.0,Alpine/Renault
2018,20,Brazilian Grand Prix,Williams,SIR,15.0,16.0,0.0,Williams
2018,20,Brazilian Grand Prix,Renault,SAI,16.0,12.0,0.0,Alpine/Renault
2018,20,Brazilian Grand Prix,Toro Rosso,HAR,17.0,11.0,0.0,RB/AlphaTauri/Toro Rosso
2018,20,Brazilian Grand Prix,McLaren,ALO,18.0,17.0,0.0,McLaren
2018,20,Brazilian Grand Prix,Williams,STR,19.0,18.0,0.0,Williams
2018,20,Brazilian Grand Prix,McLaren,VAN,20.0,14.0,0.0,McLaren
2018,21,Abu Dhabi Grand Prix,Mercedes,HAM,1.0,1.0,25.0,Mercedes
2018,21,Abu Dhabi Grand Prix,Mercedes,BOT,2.0,5.0,10.0,Mercedes
2018,21,Abu Dhabi Grand Prix,Ferrari,VET,3.0,2.0,18.0,Ferrari
2018,21,Abu Dhabi Grand Prix,Ferrari,RAI,4.0,19.0,0.0,Ferrari
2018,21,Abu Dhabi Grand Prix,Red Bull Racing,RIC,5.0,4.0,12.0,Red Bull Racing
2018,21,Abu Dhabi Grand Prix,Red Bull Racing,VER,6.0,3.0,15.0,Red Bull Racing
2018,21,Abu Dhabi Grand Prix,Haas F1 Team,GRO,7.0,9.0,2.0,Haas
2018,21,Abu Dhabi Grand Prix,Sauber,LEC,8.0,7.0,6.0,Sauber/Alfa Romeo
2018,21,Abu Dhabi Grand Prix,Racing Point,OCO,9.0,17.0,0.0,Aston Martin/Racing Point/Force India
2018,21,Abu Dhabi Grand Prix,Renault,HUL,10.0,20.0,0.0,Alpine/Renault
2018,21,Abu Dhabi Grand Prix,Renault,SAI,11.0,6.0,8.0,Alpine/Renault
2018,21,Abu Dhabi Grand Prix,Sauber,ERI,12.0,18.0,0.0,Sauber/Alfa Romeo
2018,21,Abu Dhabi Grand Prix,Haas F1 Team,MAG,13.0,10.0,1.0,Haas
2018,21,Abu Dhabi Grand Prix,Racing Point,PER,14.0,8.0,4.0,Aston Martin/Racing Point/Force India
2018,21,Abu Dhabi Grand Prix,McLaren,ALO,15.0,11.0,0.0,McLaren
2018,21,Abu Dhabi Grand Prix,Toro Rosso,HAR,16.0,12.0,0.0,RB/AlphaTauri/Toro Rosso
2018,21,Abu Dhabi Grand Prix,Toro Rosso,GAS,17.0,16.0,0.0,RB/AlphaTauri/Toro Rosso
2018,21,Abu Dhabi Grand Prix,McLaren,VAN,18.0,14.0,0.0,McLaren
2018,21,Abu Dhabi Grand Prix,Williams,SIR,19.0,15.0,0.0,Williams
2018,21,Abu Dhabi Grand Prix,Williams,STR,20.0,13.0,0.0,Williams
2019,1,Australian Grand Prix,Mercedes,HAM,1.0,2.0,18.0,Mercedes
2019,1,Australian Grand Prix,Mercedes,BOT,2.0,1.0,26.0,Mercedes
2019,1,Australian Grand Prix,Ferrari,VET,3.0,4.0,12.0,Ferrari
2019,1,Australian Grand Prix,Red Bull Racing,VER,4.0,3.0,15.0,Red Bull Racing
2019,1,Australian Grand Prix,Ferrari,LEC,5.0,5.0,10.0,Ferrari
2019,1,Australian Grand Prix,Haas F1 Team,GRO,6.0,18.0,0.0,Haas
2019,1,Australian Grand Prix,Haas F1 Team,MAG,7.0,6.0,8.0,Haas
2019,1,Australian Grand Prix,McLaren,NOR,8.0,12.0,0.0,McLaren
2019,1,Australian Grand Prix,Alfa Romeo Racing,RAI,9.0,8.0,4.0,Sauber/Alfa Romeo
2019,1,Australian Grand Prix,Racing Point,PER,10.0,13.0,0.0,Aston Martin/Racing Point/Force India
2019,1,Australian Grand Prix,Renault,HUL,11.0,7.0,6.0,Alpine/Renault
2019,1,Australian Grand Prix,Renault,RIC,12.0,19.0,0.0,Alpine/Renault
2019,1,Australian Grand Prix,Toro Rosso,ALB,13.0,14.0,0.0,RB/AlphaTauri/Toro Rosso
2019,1,Australian Grand Prix,Alfa Romeo Racing,GIO,14.0,15.0,0.0,Sauber/Alfa Romeo
2019,1,Australian Grand Prix,Toro Rosso,KVY,15.0,10.0,1.0,RB/AlphaTauri/Toro Rosso
2019,1,Australian Grand Prix,Racing Point,STR,16.0,9.0,2.0,Aston Martin/Racing Point/Force India
2019,1,Australian Grand Prix,Red Bull Racing,GAS,17.0,11.0,0.0,Red Bull Racing
2019,1,Australian Grand Prix,McLaren,SAI,18.0,20.0,0.0,McLaren
2019,1,Australian Grand Prix,Williams,RUS,19.0,16.0,0.0,Williams
2019,1,Australian Grand Prix,Williams,KUB,20.0,17.0,0.0,Williams
2019,2,Bahrain Grand Prix,Ferrari,LEC,1.0,3.0,16.0,Ferrari
2019,2,Bahrain Grand Prix,Ferrari,VET,2.0,5.0,10.0,Ferrari
2019,2,Bahrain Grand Prix,Mercedes,HAM,3.0,1.0,25.0,Mercedes
2019,2,Bahrain Grand Prix,Mercedes,BOT,4.0,2.0,18.0,Mercedes
2019,2,Bahrain Grand Prix,Red Bull Racing,VER,5.0,4.0,12.0,Red Bull Racing
2019,2,Bahrain Grand Prix,Haas F1 Team,MAG,6.0,13.0,0.0,Haas
2019,2,Bahrain Grand Prix,McLaren,SAI,7.0,19.0,0.0,McLaren
2019,2,Bahrain Grand Prix,Haas F1 Team,GRO,8.0,20.0,0.0,Haas
2019,2,Bahrain Grand Prix,Alfa Romeo Racing,RAI,9.0,7.0,6.0,Sauber/Alfa Romeo
2019,2,Bahrain Grand Prix,McLaren,NOR,10.0,6.0,8.0,McLaren
2019,2,Bahrain Grand Prix,Renault,RIC,11.0,18.0,0.0,Alpine/Renault
2019,2,Bahrain Grand Prix,Toro Rosso,ALB,12.0,9.0,2.0,RB/AlphaTauri/Toro Rosso
2019,2,Bahrain Grand Prix,Red Bull Racing,GAS,13.0,8.0,4.0,Red Bull Racing
2019,2,Bahrain Grand Prix,Racing Point,PER,14.0,10.0,1.0,Aston Martin/Racing Point/Force India
2019,2,Bahrain Grand Prix,Toro Rosso,KVY,15.0,12.0,0.0,RB/AlphaTauri/Toro Rosso
2019,2,Bahrain Grand Prix,Alfa Romeo Racing,GIO,16.0,11.0,0.0,Sauber/Alfa Romeo
2019,2,Bahrain Grand Prix,Renault,HUL,17.0,17.0,0.0,Alpine/Renault
2019,2,Bahrain Grand Prix,Racing Point,STR,18.0,14.0,0.0,Aston Martin/Racing Point/Force India
2019,2,Bahrain Grand Prix,Williams,RUS,19.0,15.0,0.0,Williams
2019,2,Bahrain Grand Prix,Williams,KUB,20.0,16.0,0.0,Williams
2019,3,Chinese Grand Prix,Mercedes,BOT,1.0,2.0,18.0,Mercedes
2019,3,Chinese Grand Prix,Mercedes,HAM,2.0,1.0,25.0,Mercedes
2019,3,Chinese Grand Prix,Ferrari,VET,3.0,3.0,15.0,Ferrari
2019,3,Chinese Grand Prix,Ferrari,LEC,4.0,5.0,10.0,Ferrari
2019,3,Chinese Grand Prix,Red Bull Racing,VER,5.0,4.0,12.0,Red Bull Racing
2019,3,Chinese Grand Prix,Red Bull Racing,GAS,6.0,6.0,9.0,Red Bull Racing
2019,3,Chinese Grand Prix,Renault,RIC,7.0,7.0,6.0,Alpine/Renault
2019,3,Chinese Grand Prix,Renault,HUL,8.0,20.0,0.0,Alpine/Renault
2019,3,Chinese Grand Prix,Haas F1 Team,MAG,9.0,13.0,0.0,Haas
2019,3,Chinese Grand Prix,Haas F1 Team,GRO,10.0,11.0,0.0,Haas
2019,3,Chinese Grand Prix,Toro Rosso,KVY,11.0,19.0,0.0,RB/AlphaTauri/Toro Rosso
2019,3,Chinese Grand Prix,Racing Point,PER,12.0,8.0,4.0,Aston Martin/Racing Point/Force India
2019,3,Chinese Grand Prix,Alfa Romeo Racing,RAI,13.0,9.0,2.0,Sauber/Alfa Romeo
2019,3,Chinese Grand Prix,McLaren,SAI,14.0,14.0,0.0,McLaren
2019,3,Chinese Grand Prix,McLaren,NOR,15.0,18.0,0.0,McLaren
2019,3,Chinese Grand Prix,Racing Point,STR,16.0,12.0,0.0,Aston Martin/Racing Point/Force India
2019,3,Chinese Grand Prix,Williams,RUS,17.0,16.0,0.0,Williams
2019,3,Chinese Grand Prix,Williams,KUB,18.0,17.0,0.0,Williams
2019,3,Chinese Grand Prix,Toro Rosso,ALB,,10.0,1.0,RB/AlphaTauri/Toro Rosso
2019,3,Chinese Grand Prix,Alfa Romeo Racing,GIO,,15.0,0.0,Sauber/Alfa Romeo
2019,4,Azerbaijan Grand Prix,Mercedes,BOT,1.0,1.0,25.0,Mercedes
2019,4,Azerbaijan Grand Prix,Mercedes,HAM,2.0,2.0,18.0,Mercedes
2019,4,Azerbaijan Grand Prix,Ferrari,VET,3.0,3.0,15.0,Ferrari
2019,4,Azerbaijan Grand Prix,Red Bull Racing,VER,4.0,4.0,12.0,Red Bull Racing
2019,4,Azerbaijan Grand Prix,Racing Point,PER,5.0,6.0,8.0,Aston Martin/Racing Point/Force India
2019,4,Azerbaijan Grand Prix,Toro Rosso,KVY,6.0,19.0,0.0,RB/AlphaTauri/Toro Rosso
2019,4,Azerbaijan Grand Prix,McLaren,NOR,7.0,8.0,4.0,McLaren
2019,4,Azerbaijan Grand Prix,Alfa Romeo Racing,GIO,8.0,12.0,0.0,Sauber/Alfa Romeo
2019,4,Azerbaijan Grand Prix,Ferrari,LEC,9.0,5.0,11.0,Ferrari
2019,4,Azerbaijan Grand Prix,McLaren,SAI,10.0,7.0,6.0,McLaren
2019,4,Azerbaijan Grand Prix,Renault,RIC,11.0,20.0,0.0,Alpine/Renault
2019,4,Azerbaijan Grand Prix,Toro Rosso,ALB,12.0,11.0,0.0,RB/AlphaTauri/Toro Rosso
2019,4,Azerbaijan Grand Prix,Haas F1 Team,MAG,13.0,13.0,0.0,Haas
2019,4,Azerbaijan Grand Prix,Racing Point,STR,14.0,9.0,2.0,Aston Martin/Racing Point/Force India
2019,4,Azerbaijan Grand Prix,Haas F1 Team,GRO,15.0,18.0,0.0,Haas
2019,4,Azerbaijan Grand Prix,Renault,HUL,16.0,14.0,0.0,Alpine/Renault
2019,4,Azerbaijan Grand Prix,Williams,RUS,17.0,15.0,0.0,Williams
2019,4,Azerbaijan Grand Prix,Williams,KUB,18.0,16.0,0.0,Williams
2019,4,Azerbaijan Grand Prix,Alfa Romeo Racing,RAI,19.0,10.0,1.0,Sauber/Alfa Romeo
2019,4,Azerbaijan Grand Prix,Red Bull Racing,GAS,20.0,17.0,0.0,Red Bull Racing
2019,5,Spanish Grand Prix,Mercedes,BOT,1.0,2.0,18.0,Mercedes
2019,5,Spanish Grand Prix,Mercedes,HAM,2.0,1.0,26.0,Mercedes
2019,5,Spanish Grand Prix,Ferrari,VET,3.0,4.0,12.0,Ferrari
2019,5,Spanish Grand Prix,Red Bull Racing,VER,4.0,3.0,15.0,Red Bull Racing
2019,5,Spanish Grand Prix,Ferrari,LEC,5.0,5.0,10.0,Ferrari
2019,5,Spanish Grand Prix,Red Bull Racing,GAS,6.0,6.0,8.0,Red Bull Racing
2019,5,Spanish Grand Prix,Haas F1 Team,GRO,7.0,10.0,1.0,Haas
2019,5,Spanish Grand Prix,Haas F1 Team,MAG,8.0,7.0,6.0,Haas
2019,5,Spanish Grand Prix,Toro Rosso,KVY,9.0,9.0,2.0,RB/AlphaTauri/Toro Rosso
2019,5,Spanish Grand Prix,Renault,RIC,10.0,12.0,0.0,Alpine/Renault
2019,5,Spanish Grand Prix,McLaren,NOR,11.0,20.0,0.0,McLaren
2019,5,Spanish Grand Prix,Toro Rosso,ALB,12.0,11.0,0.0,RB/AlphaTauri/Toro Rosso
2019,5,Spanish Grand Prix,McLaren,SAI,13.0,8.0,4.0,McLaren
2019,5,Spanish Grand Prix,Alfa Romeo Racing,RAI,14.0,14.0,0.0,Sauber/Alfa Romeo
2019,5,Spanish Grand Prix,Racing Point,PER,15.0,15.0,0.0,Aston Martin/Racing Point/Force India
2019,5,Spanish Grand Prix,Renault,HUL,16.0,13.0,0.0,Alpine/Renault
2019,5,Spanish Grand Prix,Racing Point,STR,17.0,19.0,0.0,Aston Martin/Racing Point/Force India
2019,5,Spanish Grand Prix,Alfa Romeo Racing,GIO,18.0,16.0,0.0,Sauber/Alfa Romeo
2019,5,Spanish Grand Prix,Williams,RUS,19.0,17.0,0.0,Williams
2019,5,Spanish Grand Prix,Williams,KUB,20.0,18.0,0.0,Williams
2019,6,Monaco Grand Prix,Mercedes,HAM,1.0,1.0,25.0,Mercedes
2019,6,Monaco Grand Prix,Mercedes,BOT,2.0,3.0,15.0,Mercedes
2019,6,Monaco Grand Prix,Red Bull Racing,VER,3.0,4.0,12.0,Red Bull Racing
2019,6,Monaco Grand Prix,Ferrari,VET,4.0,2.0,18.0,Ferrari
2019,6,Monaco Grand Prix,Red Bull Racing,GAS,5.0,5.0,11.0,Red Bull Racing
2019,6,Monaco Grand Prix,Haas F1 Team,MAG,6.0,14.0,0.0,Haas
2019,6,Monaco Grand Prix,Renault,RIC,7.0,9.0,2.0,Alpine/Renault
2019,6,Monaco Grand Prix,Toro Rosso,KVY,8.0,7.0,6.0,RB/AlphaTauri/Toro Rosso
2019,6,Monaco Grand Prix,McLaren,SAI,9.0,6.0,8.0,McLaren
2019,6,Monaco Grand Prix,Toro Rosso,ALB,10.0,8.0,4.0,RB/AlphaTauri/Toro Rosso
2019,6,Monaco Grand Prix,Renault,HUL,11.0,13.0,0.0,Alpine/Renault
2019,6,Monaco Grand Prix,McLaren,NOR,12.0,11.0,0.0,McLaren
2019,6,Monaco Grand Prix,Haas F1 Team,GRO,13.0,10.0,1.0,Haas
2019,6,Monaco Grand Prix,Alfa Romeo Racing,RAI,14.0,17.0,0.0,Sauber/Alfa Romeo
2019,6,Monaco Grand Prix,Alfa Romeo Racing,GIO,15.0,19.0,0.0,Sauber/Alfa Romeo
2019,6,Monaco Grand Prix,Ferrari,LEC,16.0,20.0,0.0,Ferrari
2019,6,Monaco Grand Prix,Racing Point,PER,17.0,12.0,0.0,Aston Martin/Racing Point/Force India
2019,6,Monaco Grand Prix,Racing Point,STR,18.0,16.0,0.0,Aston Martin/Racing Point/Force India
2019,6,Monaco Grand Prix,Williams,RUS,19.0,15.0,0.0,Williams
2019,6,Monaco Grand Prix,Williams,KUB,20.0,18.0,0.0,Williams
2019,7,Canadian Grand Prix,Ferrari,VET,1.0,2.0,18.0,Ferrari
2019,7,Canadian Grand Prix,Mercedes,HAM,2.0,1.0,25.0,Mercedes
2019,7,Canadian Grand Prix,Ferrari,LEC,3.0,3.0,15.0,Ferrari
2019,7,Canadian Grand Prix,Renault,RIC,4.0,6.0,8.0,Alpine/Renault
2019,7,Canadian Grand Prix,Red Bull Racing,GAS,5.0,8.0,4.0,Red Bull Racing
2019,7,Canadian Grand Prix,Mercedes,BOT,6.0,4.0,13.0,Mercedes
2019,7,Canadian Grand Prix,Renault,HUL,7.0,7.0,6.0,Alpine/Renault
2019,7,Canadian Grand Prix,McLaren,NOR,8.0,20.0,0.0,McLaren
2019,7,Canadian Grand Prix,McLaren,SAI,9.0,11.0,0.0,McLaren
2019,7,Canadian Grand Prix,Haas F1 Team,MAG,10.0,17.0,0.0,Haas
2019,7,Canadian Grand Prix,Red Bull Racing,VER,11.0,5.0,10.0,Red Bull Racing
2019,7,Canadian Grand Prix,Toro Rosso,KVY,12.0,10.0,1.0,RB/AlphaTauri/Toro Rosso
2019,7,Canadian Grand Prix,Alfa Romeo Racing,GIO,13.0,13.0,0.0,Sauber/Alfa Romeo
2019,7,Canadian Grand Prix,Toro Rosso,ALB,14.0,19.0,0.0,RB/AlphaTauri/Toro Rosso
2019,7,Canadian Grand Prix,Haas F1 Team,GRO,15.0,14.0,0.0,Haas
2019,7,Canadian Grand Prix,Racing Point,PER,16.0,12.0,0.0,Aston Martin/Racing Point/Force India
2019,7,Canadian Grand Prix,Alfa Romeo Racing,RAI,17.0,15.0,0.0,Sauber/Alfa Romeo
2019,7,Canadian Grand Prix,Racing Point,STR,18.0,9.0,2.0,Aston Martin/Racing Point/Force India
2019,7,Canadian Grand Prix,Williams,RUS,19.0,16.0,0.0,Williams
2019,7,Canadian Grand Prix,Williams,KUB,20.0,18.0,0.0,Williams
2019,8,French Grand Prix,Mercedes,HAM,1.0,1.0,25.0,Mercedes
2019,8,French Grand Prix,Mercedes,BOT,2.0,2.0,18.0,Mercedes
2019,8,French Grand Prix,Ferrari,LEC,3.0,3.0,15.0,Ferrari
2019,8,French Grand Prix,Red Bull Racing,VER,4.0,4.0,12.0,Red Bull Racing
2019,8,French Grand Prix,McLaren,NOR,5.0,9.0,2.0,McLaren
2019,8,French Grand Prix,McLaren,SAI,6.0,6.0,8.0,McLaren
2019,8,French Grand Prix,Ferrari,VET,7.0,5.0,11.0,Ferrari
2019,8,French Grand Prix,Renault,RIC,8.0,11.0,0.0,Alpine/Renault
2019,8,French Grand Prix,Red Bull Racing,GAS,9.0,10.0,1.0,Red Bull Racing
2019,8,French Grand Prix,Alfa Romeo Racing,GIO,10.0,16.0,0.0,Sauber/Alfa Romeo
2019,8,French Grand Prix,Toro Rosso,ALB,11.0,15.0,0.0,RB/AlphaTauri/Toro Rosso
2019,8,French Grand Prix,Alfa Romeo Racing,RAI,12.0,7.0,6.0,Sauber/Alfa Romeo
2019,8,French Grand Prix,Renault,HUL,13.0,8.0,4.0,Alpine/Renault
2019,8,French Grand Prix,Racing Point,PER,14.0,12.0,0.0,Aston Martin/Racing Point/Force India
2019,8,French Grand Prix,Haas F1 Team,MAG,15.0,17.0,0.0,Haas
2019,8,French Grand Prix,Toro Rosso,KVY,16.0,14.0,0.0,RB/AlphaTauri/Toro Rosso
2019,8,French Grand Prix,Haas F1 Team,GRO,17.0,20.0,0.0,Haas
2019,8,French Grand Prix,Racing Point,STR,18.0,13.0,0.0,Aston Martin/Racing Point/Force India
2019,8,French Grand Prix,Williams,RUS,19.0,19.0,0.0,Williams
2019,8,French Grand Prix,Williams,KUB,20.0,18.0,0.0,Williams
2019,9,Austrian Grand Prix,Ferrari,LEC,1.0,2.0,18.0,Ferrari
2019,9,Austrian Grand Prix,Mercedes,HAM,2.0,5.0,10.0,Mercedes
2019,9,Austrian Grand Prix,Red Bull Racing,VER,3.0,1.0,26.0,Red Bull Racing
2019,9,Austrian Grand Prix,Mercedes,BOT,4.0,3.0,15.0,Mercedes
